xflr5 v6.61

Plane name :        AeroSail 30m 5deg flap UPDATED
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
    6.300     0.000   0.905692   0.021839   0.008306   0.030146   0.000000  -0.000000  -0.260068   0.000000   0.000000   10.0000     1.2549
    6.400     0.000   0.914257   0.022260   0.008339   0.030599   0.000000  -0.000000  -0.261954  -0.000000  -0.000000   10.0000     1.2517
    6.500     0.000   0.922784   0.022683   0.008375   0.031058   0.000000  -0.000000  -0.263824   0.000000   0.000000   10.0000     1.2484
    6.600     0.000   0.931236   0.023111   0.008414   0.031525   0.000000  -0.000000  -0.265666   0.000000   0.000000   10.0000     1.2452
    6.700     0.000   0.939722   0.023536   0.008454   0.031990   0.000000   0.000000  -0.267511  -0.000000  -0.000000   10.0000     1.2421
    6.800     0.000   0.948156   0.023964   0.008497   0.032462   0.000000  -0.000000  -0.269338   0.000000   0.000000   10.0000     1.2389
    6.900     0.000   0.956600   0.024397   0.008540   0.032937   0.000000  -0.000000  -0.271169   0.000000  -0.000000   10.0000     1.2358
    7.000     0.000   0.965076   0.024835   0.008580   0.033416   0.000000  -0.000000  -0.273014   0.000000   0.000000   10.0000     1.2328
    7.100     0.000   0.973565   0.025278   0.008621   0.033898   0.000000  -0.000000  -0.274866   0.000000   0.000000   10.0000     1.2298
    7.200     0.000   0.982042   0.025723   0.008662   0.034385   0.000000  -0.000000  -0.276712   0.000000   0.000000   10.0000     1.2268
    7.300     0.000   0.990514   0.026173   0.008704   0.034876   0.000000  -0.000000  -0.278556   0.000000   0.000000   10.0000     1.2239
    7.400     0.000   0.998983   0.026627   0.008745   0.035372   0.000000  -0.000000  -0.280400   0.000000   0.000000   10.0000     1.2210
    7.500     0.000   1.007369   0.027082   0.008791   0.035873   0.000000  -0.000000  -0.282209   0.000000   0.000000   10.0000     1.2181
    7.600     0.000   1.015728   0.027541   0.008837   0.036378   0.000000  -0.000000  -0.284006   0.000000  -0.000000   10.0000     1.2153
    7.700     0.000   1.024039   0.028001   0.008887   0.036887   0.000000  -0.000000  -0.285783  -0.000000  -0.000000   10.0000     1.2124
    7.800     0.000   1.032364   0.028465   0.008935   0.037400   0.000000  -0.000000  -0.287565  -0.000000  -0.000000   10.0000     1.2096
    7.900     0.000   1.040662   0.028932   0.008985   0.037917   0.000000  -0.000000  -0.289336  -0.000000  -0.000000   10.0000     1.2068
    8.000     0.000   1.048792   0.029400   0.009042   0.038442   0.000000  -0.000000  -0.291040   0.000000   0.000000   10.0000     1.2039
    8.100     0.000   1.056896   0.029862   0.009102   0.038965   0.000000  -0.000000  -0.292723   0.000000   0.000000   10.0000     1.2011
    8.200     0.000   1.064934   0.030332   0.009164   0.039496   0.000000  -0.000000  -0.294385   0.000000   0.000000   10.0000     1.1982
    8.300     0.000   1.072985   0.030799   0.009226   0.040025   0.000000  -0.000000  -0.296045   0.000000   0.000000   10.0000     1.1954
    8.400     0.000   1.080963   0.031272   0.009291   0.040563   0.000000  -0.000000  -0.297681  -0.000000  -0.000000   10.0000     1.1925
    8.500     0.000   1.088891   0.031740   0.009358   0.041098   0.000000  -0.000000  -0.299287   0.000000   0.000000   10.0000     1.1897
    8.600     0.000   1.096727   0.032215   0.009426   0.041640   0.000000  -0.000000  -0.300863   0.000000   0.000000   10.0000     1.1868
    8.700     0.000   1.104587   0.032687   0.009494   0.042181   0.000000  -0.000000  -0.302440   0.000000   0.000000   10.0000     1.1840
    8.800     0.000   1.112374   0.033167   0.009562   0.042729   0.000000  -0.000000  -0.303995  -0.000000  -0.000000   10.0000     1.1812
    8.900     0.000   1.120195   0.033644   0.009630   0.043274   0.000000  -0.000000  -0.305556   0.000000   0.000000   10.0000     1.1784
    9.000     0.000   1.127891   0.034127   0.009699   0.043826   0.000000  -0.000000  -0.307070   0.000000   0.000000   10.0000     1.1755
    9.100     0.000   1.135451   0.034605   0.009766   0.044370   0.000000  -0.000000  -0.308517   0.000000   0.000000   10.0000     1.1726
    9.200     0.000   1.142962   0.035077   0.009832   0.044909   0.000000  -0.000000  -0.309933   0.000000   0.000000   10.0000     1.1697
    9.300     0.000   1.150399   0.035553   0.009896   0.045449   0.000000  -0.000000  -0.311319   0.000000   0.000000   10.0000     1.1667
    9.400     0.000   1.157779   0.036033   0.009961   0.045994   0.000000   0.000000  -0.312683   0.000000   0.000000   10.0000     1.1638
    9.500     0.000   1.165140   0.036512   0.010027   0.046539   0.000000  -0.000000  -0.314035   0.000000   0.000000   10.0000     1.1608
    9.600     0.000   1.172266   0.036983   0.010098   0.047081   0.000000  -0.000000  -0.315285   0.000000   0.000000   10.0000     1.1578
    9.700     0.000   1.179254   0.037452   0.010171   0.047623   0.000000  -0.000000  -0.316475   0.000000   0.000000   10.0000     1.1547
    9.800     0.000   1.186202   0.037919   0.010247   0.048166   0.000000  -0.000000  -0.317648   0.000000   0.000000   10.0000     1.1516
    9.900     0.000   1.193058   0.038385   0.010325   0.048710   0.000000  -0.000000  -0.318781   0.000000   0.000000   10.0000     1.1485
