xflr5 v6.61

Plane name :        10 deg flap 30m
Polar name :        T1-10.0 m/s-LLT
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   12.000     0.000   1.468188   0.065967   0.017732   0.083699   0.000000  -0.000000  -0.388078   0.000000  -0.000000   10.0000     1.2480
   12.500     0.000   1.491729   0.068314   0.018944   0.087258   0.000000  -0.000000  -0.390749   0.000000   0.000000   10.0000     1.2325
   13.000     0.000   1.513809   0.070598   0.020287   0.090885   0.000000  -0.000000  -0.393062   0.000000   0.000000   10.0000     1.2172
   13.500     0.000   1.534160   0.072800   0.021775   0.094575   0.000000  -0.000000  -0.394942  -0.000000  -0.000000   10.0000     1.2023
   14.000     0.000   1.552571   0.074902   0.023442   0.098344   0.000000  -0.000000  -0.396350   0.000000   0.000000   10.0000     1.1875
   14.500     0.000   1.568949   0.076896   0.025322   0.102218   0.000000  -0.000000  -0.397303   0.000000   0.000000   10.0000     1.1731
   15.000     0.000   1.583174   0.079011   0.027379   0.106390   0.000000  -0.000000  -0.397868   0.000000  -0.000000   10.0000     1.1593
   15.500     0.000   1.596110   0.080527   0.029769   0.110296   0.000000  -0.000000  -0.398129   0.000000  -0.000000   10.0000     1.1453
   16.000     0.000   1.605922   0.082281   0.032430   0.114711   0.000000  -0.000000  -0.397863   0.000000   0.000000   10.0000     1.1322
   16.100     0.000   1.607830   0.082443   0.033039   0.115483   0.000000  -0.000000  -0.397794   0.000000   0.000000   10.0000     1.1295
   16.200     0.000   1.609697   0.082701   0.033628   0.116329   0.000000  -0.000000  -0.397749   0.000000   0.000000   10.0000     1.1270


